relation_id,sample_id,sha256,function_id,source_node,target_node,relation_type,tool,command_or_analysis_step,confidence,uncertainty_reason,evidence_label
V23-R-0001684,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c2a,0x7ce8,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001685,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c2a,0x7c32,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001686,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c32,0x7b54,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001687,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c32,0x7c3a,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001688,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c3a,0x7c4f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001689,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c3a,0x7c4c,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001690,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c4c,0x7c4f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001691,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c4f,0x7b90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001692,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c4f,0x7c5c,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001693,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c5c,0x7bc4,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001694,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c68,0x7b54,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001695,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c68,0x7c70,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001696,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c70,0x7c7f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001697,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c70,0x7c7c,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001698,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c7c,0x7c7f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001699,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c7f,0x7bf2,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001700,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c7f,0x7c8c,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001701,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c8c,0x7b90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001702,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c98,0x7b54,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001703,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c98,0x7ca0,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001704,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7cb0,0x7b90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001705,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7cc0,0x7ccd,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001706,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7cc0,0x7ccb,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001707,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7ccb,0x7ccd,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001708,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7ccd,0x7b90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001709,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7ccd,0x7cda,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001710,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7cda,0x7b84,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001711,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7ce8,0x7e70,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001712,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7ce8,0x7cf4,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001713,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7cf4,0x7cf8,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001714,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7cf8,0x7b90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001715,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7cf8,0x7d05,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001716,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d05,0x7b90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001717,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d10,0x7ccb,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001718,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d10,0x7d22,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001719,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d22,0x7ccd,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001720,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d5c,0x7cf8,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001721,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d82,0x7d85,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001722,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d85,0x7b90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001723,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d85,0x7d92,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001724,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d92,0x7b90,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001725,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7dd8,0x7c7f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001726,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7dd8,0x7dee,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001727,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7dee,0x7c7f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001728,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e00,0x7cf8,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001729,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e00,0x7e0c,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001730,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e0c,0x7d5c,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001731,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e0c,0x7e24,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001732,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e24,0x7cf8,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001733,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e30,0x7d82,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001734,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e30,0x7e46,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001735,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e46,0x7d85,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001736,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e50,0x7c4f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001737,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e50,0x7e66,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001738,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e66,0x7c4f,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001739,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e70,0x7d5c,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001740,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e70,0x7e88,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; fail,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001741,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e88,0x7cf8,basic_block_edge,radare2 6.1.9 via r2pipe,aaa; agfj @ 0x5f80; jump,HIGH,Static CFG may omit indirect or computed transfers.,DERIVED_EVIDENCE
V23-R-0001742,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7b30,0x3ff,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001743,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7b37,0x1,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001744,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7b41,0x2,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001745,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7b61,0x4,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001746,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7b98,0x10,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001747,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c00,0x4,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001748,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c08,0x10888,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001749,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c20,0x3,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001750,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c32,0x2,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001751,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c3a,0x22a160,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001752,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c68,0x4,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001753,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7c98,0x4,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001754,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7cea,0x7,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001755,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7d10,0x232160,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001756,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7dd8,0x22e160,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
V23-R-0001757,OPENPLC-RUNTIME-CURRENT-GCC-PROJECT-O2-S,6015014dc6e1f76a069ec9c706d6abeb80ac3228d9cb99c84dc88c9c280838a8,section..text,0x7e02,0x7,data_reference,radare2 6.1.9 via r2pipe,pdfj @ 0x5f80; DATA ref,MEDIUM,Static reference does not establish runtime data provenance.,DERIVED_EVIDENCE
